synthetic_transaction_id,synthetic_user_id,timestamp,dataset_split,target_scenario_label,amount,transaction_hour,day_of_week,user_historical_transaction_count_before,user_historical_average_amount_before,time_since_previous_transaction_seconds,user_historical_category_frequency_before,time_since_previous_transaction_seconds__missing,currency__INR,currency____unknown,merchant_category____unknown,merchant_category__bills,merchant_category__education,merchant_category__entertainment,merchant_category__food,merchant_category__grocery,merchant_category__healthcare,merchant_category__home,merchant_category__other,merchant_category__shopping,merchant_category__subscriptions,merchant_category__transport,merchant_category__travel,transaction_channel__BANK_SIMULATED,transaction_channel__CARD_SIMULATED,transaction_channel__QR_SIMULATED,transaction_channel__WALLET_SIMULATED,transaction_channel____unknown
syn-transaction-001772,syn-user-0077,2024-01-16T19:32:05Z,train,normal,1010.1900000000,19.0000000000,1.0000000000,4.0000000000,1219.5700000000,516481.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
syn-transaction-001773,syn-user-0189,2024-01-16T19:45:10Z,train,normal,2457.8300000000,19.0000000000,1.0000000000,4.0000000000,1500.6500000000,257836.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
syn-transaction-001774,syn-user-0402,2024-01-16T19:50:14Z,train,normal,436.5600000000,19.0000000000,1.0000000000,5.0000000000,833.1500000000,179151.0000000000,0.2000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-001775,syn-user-0356,2024-01-16T19:59:21Z,train,normal,1281.5800000000,19.0000000000,1.0000000000,1.0000000000,1088.2500000000,1222150.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-001776,syn-user-0083,2024-01-16T20:06:05Z,train,normal,1083.6700000000,20.0000000000,1.0000000000,6.0000000000,805.8400000000,424000.0000000000,0.6666670000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-001777,syn-user-0376,2024-01-16T20:07:32Z,train,normal,76.7700000000,20.0000000000,1.0000000000,2.0000000000,316.9100000000,82248.0000000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-001778,syn-user-0491,2024-01-16T20:13:19Z,train,normal,566.7200000000,20.0000000000,1.0000000000,4.0000000000,1076.8200000000,432073.0000000000,0.2500000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
syn-transaction-001779,syn-user-0358,2024-01-16T20:20:24Z,train,normal,393.0600000000,20.0000000000,1.0000000000,6.0000000000,763.9400000000,255378.0000000000,0.1666670000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-001780,syn-user-0497,2024-01-16T20:24:03Z,train,normal,1254.9400000000,20.0000000000,1.0000000000,5.0000000000,1748.1300000000,319497.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-001781,syn-user-0365,2024-01-16T20:32:17Z,train,normal,697.4100000000,20.0000000000,1.0000000000,2.0000000000,3132.6500000000,596002.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-001782,syn-user-0455,2024-01-16T20:35:27Z,train,normal,1270.2600000000,20.0000000000,1.0000000000,3.0000000000,1278.9600000000,785317.0000000000,0.6666670000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-001783,syn-user-0200,2024-01-16T20:47:52Z,train,normal,1641.7500000000,20.0000000000,1.0000000000,2.0000000000,1289.4800000000,249732.0000000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-001784,syn-user-0251,2024-01-16T20:48:24Z,train,normal,429.9400000000,20.0000000000,1.0000000000,5.0000000000,554.5100000000,76825.0000000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-001785,syn-user-0139,2024-01-16T20:48:33Z,train,normal,581.2600000000,20.0000000000,1.0000000000,2.0000000000,2560.3200000000,262634.0000000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-001786,syn-user-0345,2024-01-16T20:49:46Z,train,normal,535.7300000000,20.0000000000,1.0000000000,1.0000000000,1485.5500000000,175431.0000000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-001787,syn-user-0321,2024-01-16T20:54:23Z,train,normal,346.4200000000,20.0000000000,1.0000000000,5.0000000000,193.7500000000,175100.0000000000,0.8000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-001788,syn-user-0494,2024-01-16T20:57:14Z,train,normal,1251.0600000000,20.0000000000,1.0000000000,2.0000000000,1568.6100000000,256515.0000000000,0.5000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
syn-transaction-001789,syn-user-0368,2024-01-16T21:16:02Z,train,normal,1321.5000000000,21.0000000000,1.0000000000,2.0000000000,926.6000000000,431324.0000000000,0.5000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-001790,syn-user-0296,2024-01-16T21:19:54Z,train,normal,881.8000000000,21.0000000000,1.0000000000,0.0000000000,0.0000000000,261572.0000000000,0.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
syn-transaction-001791,syn-user-0301,2024-01-16T21:21:47Z,train,normal,896.2700000000,21.0000000000,1.0000000000,4.0000000000,982.3800000000,186026.0000000000,0.2500000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-001792,syn-user-0482,2024-01-16T21:21:47Z,train,normal,1699.5900000000,21.0000000000,1.0000000000,4.0000000000,2566.5900000000,257871.0000000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-001793,syn-user-0313,2024-01-16T21:23:06Z,train,normal,415.0900000000,21.0000000000,1.0000000000,5.0000000000,349.5900000000,604125.0000000000,0.6000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
syn-transaction-001794,syn-user-0228,2024-01-16T21:25:32Z,train,normal,303.6600000000,21.0000000000,1.0000000000,3.0000000000,1364.8500000000,437648.0000000000,0.3333330000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-001795,syn-user-0228,2024-01-16T21:28:08Z,train,synthetic_rapid_repeat,909.7100000000,21.0000000000,1.0000000000,4.0000000000,1099.5500000000,156.0000000000,0.5000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-001796,syn-user-0063,2024-01-16T21:29:55Z,train,normal,225.3800000000,21.0000000000,1.0000000000,6.0000000000,200.9800000000,177453.0000000000,0.3333330000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
syn-transaction-001797,syn-user-0299,2024-01-16T21:49:58Z,train,normal,550.0100000000,21.0000000000,1.0000000000,1.0000000000,688.3500000000,428375.0000000000,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
syn-transaction-001798,syn-user-0458,2024-01-16T21:54:18Z,train,normal,417.9500000000,21.0000000000,1.0000000000,5.0000000000,1421.3100000000,186316.0000000000,0.6000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-001799,syn-user-0299,2024-01-16T21:55:08Z,train,synthetic_rapid_repeat,832.7500000000,21.0000000000,1.0000000000,2.0000000000,619.1800000000,310.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
syn-transaction-001800,syn-user-0275,2024-01-16T22:03:37Z,train,normal,1744.3300000000,22.0000000000,1.0000000000,4.0000000000,1198.9800000000,688737.0000000000,0.2500000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
syn-transaction-001801,syn-user-0405,2024-01-16T22:13:16Z,train,normal,736.6600000000,22.0000000000,1.0000000000,3.0000000000,1646.3900000000,88665.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-001802,syn-user-0182,2024-01-16T22:28:43Z,train,synthetic_high_amount,3228.6400000000,22.0000000000,1.0000000000,2.0000000000,1737.5500000000,342452.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
syn-transaction-001803,syn-user-0136,2024-01-16T22:40:00Z,train,normal,753.8900000000,22.0000000000,1.0000000000,6.0000000000,1088.1500000000,183253.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
syn-transaction-001804,syn-user-0123,2024-01-16T23:48:45Z,train,synthetic_unusual_time,558.3800000000,23.0000000000,1.0000000000,3.0000000000,630.6700000000,210223.0000000000,0.3333330000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-001805,syn-user-0311,2024-01-17T00:40:04Z,train,synthetic_unusual_time,1635.7300000000,0.0000000000,2.0000000000,3.0000000000,778.1500000000,878957.0000000000,0.6666670000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-001806,syn-user-0326,2024-01-17T03:18:28Z,train,synthetic_unusual_time,1646.5000000000,3.0000000000,2.0000000000,2.0000000000,1003.7900000000,375911.0000000000,0.5000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-001807,syn-user-0243,2024-01-17T04:03:13Z,train,synthetic_unusual_time,320.4200000000,4.0000000000,2.0000000000,3.0000000000,468.0300000000,56327.0000000000,0.6666670000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-001808,syn-user-0322,2024-01-17T04:19:15Z,train,synthetic_unusual_time,1060.2100000000,4.0000000000,2.0000000000,3.0000000000,640.1200000000,572357.0000000000,0.3333330000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-001809,syn-user-0118,2024-01-17T06:08:39Z,train,normal,501.8000000000,6.0000000000,2.0000000000,4.0000000000,886.5600000000,256375.0000000000,0.5000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-001810,syn-user-0285,2024-01-17T06:21:31Z,train,normal,906.0800000000,6.0000000000,2.0000000000,4.0000000000,3309.6800000000,605472.0000000000,0.5000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-001811,syn-user-0133,2024-01-17T06:30:21Z,train,normal,751.7800000000,6.0000000000,2.0000000000,0.0000000000,0.0000000000,261572.0000000000,0.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-001812,syn-user-0261,2024-01-17T06:30:45Z,train,normal,1285.9600000000,6.0000000000,2.0000000000,6.0000000000,1394.5100000000,88115.0000000000,0.3333330000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-001813,syn-user-0438,2024-01-17T06:36:41Z,train,normal,286.6300000000,6.0000000000,2.0000000000,3.0000000000,522.7900000000,163455.0000000000,0.6666670000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-001814,syn-user-0398,2024-01-17T06:38:48Z,train,normal,411.6400000000,6.0000000000,2.0000000000,2.0000000000,1309.6600000000,947444.0000000000,0.5000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-001815,syn-user-0128,2024-01-17T06:50:21Z,train,normal,856.3900000000,6.0000000000,2.0000000000,4.0000000000,1079.0400000000,251124.0000000000,0.5000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
syn-transaction-001816,syn-user-0349,2024-01-17T06:54:42Z,train,normal,1044.0400000000,6.0000000000,2.0000000000,3.0000000000,1300.9500000000,262363.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-001817,syn-user-0433,2024-01-17T06:57:59Z,train,synthetic_high_amount,4832.7300000000,6.0000000000,2.0000000000,4.0000000000,1711.8200000000,162759.0000000000,0.7500000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-001818,syn-user-0061,2024-01-17T07:03:52Z,train,normal,181.6800000000,7.0000000000,2.0000000000,4.0000000000,426.0100000000,346833.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-001819,syn-user-0122,2024-01-17T07:04:45Z,train,normal,433.4700000000,7.0000000000,2.0000000000,7.0000000000,1591.7600000000,258612.0000000000,0.7142860000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-001820,syn-user-0294,2024-01-17T07:26:02Z,train,synthetic_high_amount,1002.0200000000,7.0000000000,2.0000000000,4.0000000000,1212.7800000000,693098.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-001821,syn-user-0377,2024-01-17T07:32:30Z,train,normal,1004.9000000000,7.0000000000,2.0000000000,4.0000000000,1212.4800000000,264147.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-001822,syn-user-0176,2024-01-17T07:36:22Z,train,normal,434.1900000000,7.0000000000,2.0000000000,4.0000000000,639.0700000000,427472.0000000000,0.7500000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-001823,syn-user-0355,2024-01-17T07:39:01Z,train,normal,1267.1400000000,7.0000000000,2.0000000000,4.0000000000,1366.9000000000,241419.0000000000,0.5000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
syn-transaction-001824,syn-user-0355,2024-01-17T07:42:10Z,train,synthetic_rapid_repeat,628.2900000000,7.0000000000,2.0000000000,5.0000000000,1346.9500000000,189.0000000000,0.6000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
syn-transaction-001825,syn-user-0327,2024-01-17T07:55:07Z,train,normal,1279.9200000000,7.0000000000,2.0000000000,5.0000000000,1303.7100000000,253304.0000000000,0.4000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-001826,syn-user-0141,2024-01-17T07:55:12Z,train,synthetic_high_amount,570.4400000000,7.0000000000,2.0000000000,2.0000000000,382.2400000000,516802.0000000000,0.5000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
syn-transaction-001827,syn-user-0026,2024-01-17T08:09:04Z,train,normal,887.8300000000,8.0000000000,2.0000000000,6.0000000000,1249.3900000000,165448.0000000000,0.5000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000
syn-transaction-001828,syn-user-0253,2024-01-17T08:33:38Z,train,normal,281.4900000000,8.0000000000,2.0000000000,4.0000000000,364.2300000000,82210.0000000000,0.7500000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
